test_suite,test_name,scenario,duration,step_name,request_count,ok,failed,ok_rps,ok_min,ok_mean,ok_max,ok_50_percent,ok_75_percent,ok_95_percent,ok_99_percent,ok_std_dev,data_transfer_min_kb,data_transfer_mean_kb,data_transfer_max_kb,data_transfer_all_mb,fail_rps,fail_min,fail_mean,fail_max,fail_50_percent,fail_75_percent,fail_95_percent,fail_99_percent,fail_std_dev,fail_data_transfer_min_kb,fail_data_transfer_mean_kb,fail_data_transfer_max_kb,fail_data_transfer_all_mb
nbomber_default_test_suite_name,nbomber_default_test_name,place_order_concurrency,00:00:05,global information,725,100,625,20,81.4,472.59,925.98,474.11,602.11,753.15,877.06,170.22,5.221,5.230,5.232,0.511,125,51.78,306.92,1135.88,249.22,391.94,697.34,1052.67,195.84,0,0,0,0
nbomber_default_test_suite_name,nbomber_default_test_name,place_order_concurrency,00:00:05,place_order_step,725,100,625,20,80.76,472.55,925.96,473.86,602.11,753.15,877.06,170.28,2.610,2.615,2.616,0.255,125,51.71,306.82,1135.8,249.22,391.94,697.34,1052.67,195.83,1.053,1.053,1.053,0.643
