test_suite,test_name,scenario,duration,step_name,request_count,ok,failed,ok_rps,ok_min,ok_mean,ok_max,ok_50_percent,ok_75_percent,ok_95_percent,ok_99_percent,ok_std_dev,data_transfer_min_kb,data_transfer_mean_kb,data_transfer_max_kb,data_transfer_all_mb,fail_rps,fail_min,fail_mean,fail_max,fail_50_percent,fail_75_percent,fail_95_percent,fail_99_percent,fail_std_dev,fail_data_transfer_min_kb,fail_data_transfer_mean_kb,fail_data_transfer_max_kb,fail_data_transfer_all_mb
nbomber_default_test_suite_name,nbomber_default_test_name,fetch_stores,00:00:10,global information,7215,7215,0,721.5,2.69,6.69,223.86,5.36,6.92,12.28,25.17,8.13,2.391,2.391,2.391,16.844,0,0,0,0,0,0,0,0,0,0,0,0,0
nbomber_default_test_suite_name,nbomber_default_test_name,fetch_stores,00:00:10,fetch_stores_step,7215,7215,0,721.5,2.69,6.68,223.86,5.36,6.91,12.28,25.17,8.13,1.195,1.195,1.195,8.422,0,0,0,0,0,0,0,0,0,0,0,0,0
