test_suite,test_name,scenario,duration,step_name,request_count,ok,failed,ok_rps,ok_min,ok_mean,ok_max,ok_50_percent,ok_75_percent,ok_95_percent,ok_99_percent,ok_std_dev,data_transfer_min_kb,data_transfer_mean_kb,data_transfer_max_kb,data_transfer_all_mb,fail_rps,fail_min,fail_mean,fail_max,fail_50_percent,fail_75_percent,fail_95_percent,fail_99_percent,fail_std_dev,fail_data_transfer_min_kb,fail_data_transfer_mean_kb,fail_data_transfer_max_kb,fail_data_transfer_all_mb
nbomber_default_test_suite_name,nbomber_default_test_name,fetch_stores_scenario,00:00:30,global information,11798,11798,0,393.27,3.01,50.25,405.74,42.08,60.54,115.01,183.17,34.73,2.422,2.422,2.422,27.904,0,0,0,0,0,0,0,0,0,0,0,0,0
nbomber_default_test_suite_name,nbomber_default_test_name,fetch_stores_scenario,00:00:30,fetch_stores_step,11798,11798,0,393.27,3,50.24,405.74,42.05,60.54,115.01,183.17,34.73,1.211,1.211,1.211,13.952,0,0,0,0,0,0,0,0,0,0,0,0,0
nbomber_default_test_suite_name,nbomber_default_test_name,search_products_scenario,00:00:30,global information,778,778,0,25.93,153.32,765.97,1671.31,736.77,986.11,1369.09,1580.03,330.23,3.334,3.334,3.334,2.533,0,0,0,0,0,0,0,0,0,0,0,0,0
nbomber_default_test_suite_name,nbomber_default_test_name,search_products_scenario,00:00:30,search_products_step,778,778,0,25.93,153.31,765.96,1671.31,736.77,986.11,1369.09,1580.03,330.24,1.667,1.667,1.667,1.267,0,0,0,0,0,0,0,0,0,0,0,0,0
