test_suite,test_name,scenario,duration,step_name,request_count,ok,failed,ok_rps,ok_min,ok_mean,ok_max,ok_50_percent,ok_75_percent,ok_95_percent,ok_99_percent,ok_std_dev,data_transfer_min_kb,data_transfer_mean_kb,data_transfer_max_kb,data_transfer_all_mb,fail_rps,fail_min,fail_mean,fail_max,fail_50_percent,fail_75_percent,fail_95_percent,fail_99_percent,fail_std_dev,fail_data_transfer_min_kb,fail_data_transfer_mean_kb,fail_data_transfer_max_kb,fail_data_transfer_all_mb
nbomber_default_test_suite_name,nbomber_default_test_name,place_order_concurrency,00:00:05,global information,752,100,652,20,247.61,871.9,1640.41,730.62,1245.18,1561.6,1600.51,396.95,5.211,5.225,5.227,0.510,130.4,36.81,229.17,1049.32,162.05,293.89,560.13,968.7,182.7,0,0,0,0
nbomber_default_test_suite_name,nbomber_default_test_name,place_order_concurrency,00:00:05,place_order_step,752,100,652,20,247.6,871.85,1640.39,730.62,1244.16,1561.6,1600.51,396.98,2.605,2.612,2.613,0.255,130.4,36.66,228.95,1049.12,161.66,293.89,560.13,968.7,182.73,1.039,1.039,1.039,0.662
